url,sessionid,from_ip,date_created,user,platform_id,combi,req,starts,25,ratio
http://www.nfb.ca/film/big_snit,a18d9758bc87beaaa90554755151cfa8,176.240.207.88,"2012-11-27 17:18:08",anonymous,3,http://www.nfb.ca/film/big_snit_176.240.207.88_a18d9758bc87beaaa90554755151cfa8,32,16,0,0.0000
http://www.nfb.ca/film/carts_of_darkness/,401b2c935f5e96fbdf33993c3810554a,75.157.24.141,"2012-11-29 00:21:22",AnonymousUser,2,http://www.nfb.ca/film/carts_of_darkness/_75.157.24.141_401b2c935f5e96fbdf33993c3810554a,18,16,0,0.0000
http://www.nfb.ca/film/challenger_an_industrial_romance/,05e7f0e32d9167959e9bbcf1fd6c950e,216.113.24.1,"2012-11-27 09:29:45",AnonymousUser,21,http://www.nfb.ca/film/challenger_an_industrial_romance/_216.113.24.1_05e7f0e32d9167959e9bbcf1fd6c950e,17,16,0,0.0000
http://www.nfb.ca/film/cree_hunters/,c7911bb218636931eb9b867c2188597d,79.127.216.196,"2012-11-28 21:32:34",AnonymousUser,2,http://www.nfb.ca/film/cree_hunters/_79.127.216.196_c7911bb218636931eb9b867c2188597d,18,16,0,0.0000
http://www.nfb.ca/film/enfer_et_contre_tous/,055bf13eee519defe0fa8b7c8bef26fb,199.84.62.189,"2012-11-23 22:06:02",AnonymousUser,2,http://www.nfb.ca/film/enfer_et_contre_tous/_199.84.62.189_055bf13eee519defe0fa8b7c8bef26fb,18,16,0,0.0000
http://www.nfb.ca/film/every_saturday_night,4e2b7ed264e46453ebc5828f6fa5455c,68.32.205.166,"2012-11-27 11:07:16",anonymous,3,http://www.nfb.ca/film/every_saturday_night_68.32.205.166_4e2b7ed264e46453ebc5828f6fa5455c,27,16,0,0.0000
http://www.nfb.ca/film/forgotten_warriors/,ecc9e617c87636f223c2e2b1344107bc,142.25.208.23,"2012-11-24 02:10:15",AnonymousUser,2,http://www.nfb.ca/film/forgotten_warriors/_142.25.208.23_ecc9e617c87636f223c2e2b1344107bc,16,16,0,0.0000
http://www.nfb.ca/film/how_to_build_an_igloo/,eaef8455cb5891f4ef3ac40b0cb7bf13,83.26.156.254,"2012-11-28 07:57:07",AnonymousUser,2,http://www.nfb.ca/film/how_to_build_an_igloo/_83.26.156.254_eaef8455cb5891f4ef3ac40b0cb7bf13,17,16,0,0.0000
http://www.nfb.ca/film/overdose_en,bd2fca0cc3f796d10b37796cabadf61b,24.46.91.177,"2012-11-24 10:09:57",anonymous,4,http://www.nfb.ca/film/overdose_en_24.46.91.177_bd2fca0cc3f796d10b37796cabadf61b,27,16,0,0.0000
http://www.nfb.ca/film/project_grizzly/,2ce59ec024d2ab85ea4002989798dd68,130.76.32.214,"2012-11-26 21:24:47",AnonymousUser,2,http://www.nfb.ca/film/project_grizzly/_130.76.32.214_2ce59ec024d2ab85ea4002989798dd68,17,16,0,0.0000
http://www.onf.ca/film/lhomme_trop_presse_prend_son_the_a_la_fourchette/,5cf6e96c229ba2009281bda7c089f1f7,96.20.199.203,"2012-11-24 17:51:17",AnonymousUser,11,http://www.onf.ca/film/lhomme_trop_presse_prend_son_the_a_la_fourchette/_96.20.199.203_5cf6e96c229ba2009281bda7c089f1f7,16,16,0,0.0000
http://www.onf.ca/film/mon_amie_pierrette/,83fe69970483e44150587033ccf09136,206.167.80.240,"2012-11-23 06:36:19",AnonymousUser,11,http://www.onf.ca/film/mon_amie_pierrette/_206.167.80.240_83fe69970483e44150587033ccf09136,16,16,0,0.0000
http://www.onf.ca/film/oumar_9-1-1/,a035a26931aa3f6eb789b7be32bb38ce,74.14.249.32,"2012-11-25 15:59:32",AnonymousUser,11,http://www.onf.ca/film/oumar_9-1-1/_74.14.249.32_a035a26931aa3f6eb789b7be32bb38ce,16,16,0,0.0000
http://www.onf.ca/film/peuple_invisible/trailer/peuple-invisible-bande-annonce,a7a8436b6829337cf200f1d43be5720d,70.83.126.100,"2012-11-28 21:46:14",AnonymousUser,11,http://www.onf.ca/film/peuple_invisible/trailer/peuple-invisible-bande-annonce_70.83.126.100_a7a8436b6829337cf200f1d43be5720d,16,16,0,0.0000
http://www.onf.ca/film/rat_de_maison_rat_des_champs,b2d2a8840d779d4403657662db5d5877,184.151.127.244,"2012-11-25 16:21:55",anonymous,3,http://www.onf.ca/film/rat_de_maison_rat_des_champs_184.151.127.244_b2d2a8840d779d4403657662db5d5877,33,16,0,0.0000
http://www.nfb.ca/film/30_minutes_mister_plummer_fr/,6f2b8d793d2c85eace35a4e280eae5ba,18.28.0.227,"2012-11-27 08:04:29",AnonymousUser,2,http://www.nfb.ca/film/30_minutes_mister_plummer_fr/_18.28.0.227_6f2b8d793d2c85eace35a4e280eae5ba,18,17,0,0.0000
http://www.nfb.ca/film/at_winter_sea_ice_camp_pt_1/,cd08f4de814c520329a1f26c543fcbd3,154.20.4.182,"2012-11-23 00:39:59",AnonymousUser,2,http://www.nfb.ca/film/at_winter_sea_ice_camp_pt_1/_154.20.4.182_cd08f4de814c520329a1f26c543fcbd3,18,17,0,0.0000
http://www.nfb.ca/film/challenger_an_industrial_romance/,6bb4b362ffeb8307a80604ef1796ef34,216.113.24.1,"2012-11-26 09:54:49",AnonymousUser,21,http://www.nfb.ca/film/challenger_an_industrial_romance/_216.113.24.1_6bb4b362ffeb8307a80604ef1796ef34,19,17,0,0.0000
http://www.nfb.ca/film/king_of_blades/,28cf495edc3312089240685c5cdb9faa,76.66.126.21,"2012-11-25 00:04:38",AnonymousUser,2,http://www.nfb.ca/film/king_of_blades/_76.66.126.21_28cf495edc3312089240685c5cdb9faa,18,17,0,0.0000
http://www.nfb.ca/film/science_please_part_2,e9fac163cd2b78ab20b643062c0e30bf,108.162.167.136,"2012-11-25 18:20:01",anonymous,4,http://www.nfb.ca/film/science_please_part_2_108.162.167.136_e9fac163cd2b78ab20b643062c0e30bf,228,17,0,0.0000
http://www.nfb.ca/film/tulku/trailer/tulku_trailer,f4cc4c5fe9b12fbb4eb1962a391115f6,24.70.75.185,"2012-11-26 23:08:18",AnonymousUser,2,http://www.nfb.ca/film/tulku/trailer/tulku_trailer_24.70.75.185_f4cc4c5fe9b12fbb4eb1962a391115f6,17,17,0,0.0000
http://www.onf.ca/film/evenements_doctobre_1970/,a4dc2712b8c3c7c3806bf5664c3333ac,205.237.72.12,"2012-11-27 08:07:34",AnonymousUser,11,http://www.onf.ca/film/evenements_doctobre_1970/_205.237.72.12_a4dc2712b8c3c7c3806bf5664c3333ac,18,17,0,0.0000
http://www.onf.ca/film/memoire_en_fete/,b161d3875ad7d10e2c623ca12e5358f8,174.89.251.68,"2012-11-24 14:33:00",AnonymousUser,11,http://www.onf.ca/film/memoire_en_fete/_174.89.251.68_b161d3875ad7d10e2c623ca12e5358f8,18,17,0,0.0000
http://www.onf.ca/film/nico_la_taupe,8b0616dc18802f8c86e41e20cfa09852,83.205.10.240,"2012-11-24 05:18:33",anonymous,4,http://www.onf.ca/film/nico_la_taupe_83.205.10.240_8b0616dc18802f8c86e41e20cfa09852,20,17,0,0.0000
http://www.nfb.ca/film/challenger_an_industrial_romance/,35397c06baff6f91c95e24099868922e,216.113.24.1,"2012-11-23 14:59:38",AnonymousUser,21,http://www.nfb.ca/film/challenger_an_industrial_romance/_216.113.24.1_35397c06baff6f91c95e24099868922e,19,18,0,0.0000
http://www.nfb.ca/film/challenger_an_industrial_romance/,6d69d405622c17c8092273799be805b3,70.81.129.135,"2012-11-26 20:40:15",AnonymousUser,21,http://www.nfb.ca/film/challenger_an_industrial_romance/_70.81.129.135_6d69d405622c17c8092273799be805b3,18,18,0,0.0000
http://www.nfb.ca/film/oskee_wee_wee,4e2b7ed264e46453ebc5828f6fa5455c,68.32.205.166,"2012-11-24 12:05:14",anonymous,3,http://www.nfb.ca/film/oskee_wee_wee_68.32.205.166_4e2b7ed264e46453ebc5828f6fa5455c,36,18,0,0.0000
http://www.nfb.ca/film/sexy_inc/,2e204dcbda22523e31cadfc396be29b3,41.129.235.63,"2012-11-27 18:13:02",AnonymousUser,2,http://www.nfb.ca/film/sexy_inc/_41.129.235.63_2e204dcbda22523e31cadfc396be29b3,18,18,0,0.0000
http://www.nfb.ca/film/whos_counting/,9e458bb61282cb46db53157ffcc6ce27,99.238.155.16,"2012-11-25 16:38:35",AnonymousUser,2,http://www.nfb.ca/film/whos_counting/_99.238.155.16_9e458bb61282cb46db53157ffcc6ce27,18,18,0,0.0000
http://www.onf.ca/film/deux_episodes_dans_la_vie_d_hubert_aquin/,cfbe0462c7a18c33b1f777d5d9a1afd4,96.20.85.26,"2012-11-25 07:12:22",AnonymousUser,11,http://www.onf.ca/film/deux_episodes_dans_la_vie_d_hubert_aquin/_96.20.85.26_cfbe0462c7a18c33b1f777d5d9a1afd4,19,18,0,0.0000
http://www.onf.ca/film/oumar_9-1-1/,e6697c3216c967caf645b01ca33223bd,70.81.103.148,"2012-11-26 20:54:17",AnonymousUser,11,http://www.onf.ca/film/oumar_9-1-1/_70.81.103.148_e6697c3216c967caf645b01ca33223bd,20,18,0,0.0000
http://www.onf.ca/film/pour_la_suite_du_monde,9b6d72ae36310c7454361b02cf09ff6a,184.163.151.76,"2012-11-24 15:25:45",anonymous,4,http://www.onf.ca/film/pour_la_suite_du_monde_184.163.151.76_9b6d72ae36310c7454361b02cf09ff6a,19,18,0,0.0000
http://www.onf.ca/film/pour_la_suite_du_monde/,9b0f1039c62899a79bde68608fc6752c,85.240.59.167,"2012-11-23 10:35:43",AnonymousUser,11,http://www.onf.ca/film/pour_la_suite_du_monde/_85.240.59.167_9b0f1039c62899a79bde68608fc6752c,19,18,0,0.0000
http://www.onf.ca/film/un_pays_sans_bon_sens/,2c19c05ea0820fad6c6849baa1ebe6d8,184.160.60.138,"2012-11-24 01:33:27",AnonymousUser,11,http://www.onf.ca/film/un_pays_sans_bon_sens/_184.160.60.138_2c19c05ea0820fad6c6849baa1ebe6d8,18,18,0,0.0000
http://www.nfb.ca/film/at_winter_sea_ice_camp_pt_2/,67bc4b85567d068b005cd916c21d81d1,94.42.176.158,"2012-11-26 13:06:46",AnonymousUser,2,http://www.nfb.ca/film/at_winter_sea_ice_camp_pt_2/_94.42.176.158_67bc4b85567d068b005cd916c21d81d1,23,19,0,0.0000
http://www.nfb.ca/film/challenger_an_industrial_romance/,e3a22a883ce1c7eff777c50bdca30098,74.57.191.220,"2012-11-25 09:38:58",AnonymousUser,21,http://www.nfb.ca/film/challenger_an_industrial_romance/_74.57.191.220_e3a22a883ce1c7eff777c50bdca30098,20,19,0,0.0000
http://www.nfb.ca/film/dancing_around_the_table_part_two/,f6da4f21a593d478752517919ffd74d8,99.241.145.149,"2012-11-26 09:37:33",AnonymousUser,2,http://www.nfb.ca/film/dancing_around_the_table_part_two/_99.241.145.149_f6da4f21a593d478752517919ffd74d8,19,19,0,0.0000
http://www.nfb.ca/film/genetic_takeover_or_mutant_food,70af2298a56af4d2a1069fa8385aa087,62.252.165.1,"2012-11-25 02:29:05",anonymous,5,http://www.nfb.ca/film/genetic_takeover_or_mutant_food_62.252.165.1_70af2298a56af4d2a1069fa8385aa087,25,19,0,0.0000
http://www.nfb.ca/film/poen,e90f445f2edc4f9cd579a479c240f676,109.84.0.120,"2012-11-29 01:12:40",anonymous,3,http://www.nfb.ca/film/poen_109.84.0.120_e90f445f2edc4f9cd579a479c240f676,45,19,0,0.0000
http://www.nfb.ca/film/radiant_city,dc3520b3d5d7b4db4376c9898db54bc6,114.221.210.152,"2012-11-23 20:25:41",anonymous,4,http://www.nfb.ca/film/radiant_city_114.221.210.152_dc3520b3d5d7b4db4376c9898db54bc6,32,19,0,0.0000
http://www.nfb.ca/film/through_a_blue_lens/,afade420e4d47265054dcafa66c0e004,142.22.16.52,"2012-11-27 12:57:38",AnonymousUser,2,http://www.nfb.ca/film/through_a_blue_lens/_142.22.16.52_afade420e4d47265054dcafa66c0e004,21,19,0,0.0000
http://www.onf.ca/film/bacon_le_film/,187676b8d95c2e17e2a73e35e7d9c67c,206.41.90.243,"2012-11-23 08:12:29",AnonymousUser,11,http://www.onf.ca/film/bacon_le_film/_206.41.90.243_187676b8d95c2e17e2a73e35e7d9c67c,19,19,0,0.0000
http://www.onf.ca/film/xenofolies/,58aadbc63b71f53895bd0ec8e127d662,205.237.215.217,"2012-11-27 09:00:19",AnonymousUser,11,http://www.onf.ca/film/xenofolies/_205.237.215.217_58aadbc63b71f53895bd0ec8e127d662,20,19,0,0.0000
http://www.nfb.ca/film/aftermath_the_legacy_of_suicide/,f3f7421180c0c6833dfa4012112fd730,66.131.46.44,"2012-11-27 11:56:31",AnonymousUser,2,http://www.nfb.ca/film/aftermath_the_legacy_of_suicide/_66.131.46.44_f3f7421180c0c6833dfa4012112fd730,22,20,0,0.0000
http://www.nfb.ca/film/and_music/trailer/and_music_trailer,3983b8a40e43b575d9df788a3d7c9278,184.66.137.77,"2012-11-24 22:54:46",AnonymousUser,2,http://www.nfb.ca/film/and_music/trailer/and_music_trailer_184.66.137.77_3983b8a40e43b575d9df788a3d7c9278,20,20,0,0.0000
http://www.nfb.ca/film/chasseurs_dombre/,6f29272e4d55ffcd800556dc1288f61a,99.252.90.227,"2012-11-24 15:29:22",AnonymousUser,2,http://www.nfb.ca/film/chasseurs_dombre/_99.252.90.227_6f29272e4d55ffcd800556dc1288f61a,20,20,0,0.0000
http://www.nfb.ca/film/flamenco_at_515/,c421eb6b9f72947a7d1d8a23f45f40c9,81.156.81.200,"2012-11-26 09:59:37",AnonymousUser,2,http://www.nfb.ca/film/flamenco_at_515/_81.156.81.200_c421eb6b9f72947a7d1d8a23f45f40c9,21,20,0,0.0000
http://www.nfb.ca/film/project_grizzly/,5807914ce9bab0694131101381cade91,83.149.48.61,"2012-11-26 23:21:26",AnonymousUser,2,http://www.nfb.ca/film/project_grizzly/_83.149.48.61_5807914ce9bab0694131101381cade91,20,20,0,0.0000
http://www.nfb.ca/film/remember_africville/,d82485e184ef41e6dff4a2342a782ad9,76.11.122.139,"2012-11-25 19:00:25",AnonymousUser,2,http://www.nfb.ca/film/remember_africville/_76.11.122.139_d82485e184ef41e6dff4a2342a782ad9,21,20,0,0.0000
http://www.nfb.ca/film/ten_million_books/,6705a2004636c974344582b1f5775514,62.206.91.36,"2012-11-23 03:21:12",AnonymousUser,2,http://www.nfb.ca/film/ten_million_books/_62.206.91.36_6705a2004636c974344582b1f5775514,21,20,0,0.0000
http://www.nfb.ca/film/totem_the_return_of_the_gpsgolox_pole/,3e1e1b3a8f71daf23be1220b1f0f7955,206.87.119.72,"2012-11-26 22:21:32",AnonymousUser,2,http://www.nfb.ca/film/totem_the_return_of_the_gpsgolox_pole/_206.87.119.72_3e1e1b3a8f71daf23be1220b1f0f7955,20,20,0,0.0000
http://www.nfb.ca/film/walking/,dffd965d8cacebcb31b39572e57417dc,69.205.245.174,"2012-11-28 19:56:44",AnonymousUser,2,http://www.nfb.ca/film/walking/_69.205.245.174_dffd965d8cacebcb31b39572e57417dc,21,20,0,0.0000
http://www.nfb.tv/film/cueca_sola/,10a69a765b57b1ecf13fc0326ee65a9b,74.59.233.5,"2012-11-26 22:34:37",AnonymousUser,21,http://www.nfb.tv/film/cueca_sola/_74.59.233.5_10a69a765b57b1ecf13fc0326ee65a9b,21,20,0,0.0000
http://www.onf.ca/film/paow_paow_te_mort,d11ab5b5ad8d7371e2c6e812daf50ce5,96.23.226.92,"2012-11-26 19:47:18",anonymous,3,http://www.onf.ca/film/paow_paow_te_mort_96.23.226.92_d11ab5b5ad8d7371e2c6e812daf50ce5,59,20,0,0.0000
http://www.onf.ca/film/par_une_belle_nuit_dhiver/,1cbec34d8f4d15eff6ca74592653ab84,90.84.144.62,"2012-11-29 03:05:55",AnonymousUser,11,http://www.onf.ca/film/par_une_belle_nuit_dhiver/_90.84.144.62_1cbec34d8f4d15eff6ca74592653ab84,20,20,0,0.0000
http://www.onf.ca/film/sexy_inc_nos_enfants_sous_influence/,ae7a1a306f171cdfdcfa01f793ebf952,142.157.50.83,"2012-11-28 11:58:18",AnonymousUser,11,http://www.onf.ca/film/sexy_inc_nos_enfants_sous_influence/_142.157.50.83_ae7a1a306f171cdfdcfa01f793ebf952,23,20,0,0.0000
http://www.onf.ca/film/une-derniere-chance/trailer/une_derniere_chance_bande_annonce,f2165dbf182e2d49da5f1c2c1ff5e2bf,187.165.100.125,"2012-11-23 23:57:52",AnonymousUser,11,http://www.onf.ca/film/une-derniere-chance/trailer/une_derniere_chance_bande_annonce_187.165.100.125_f2165dbf182e2d49da5f1c2c1ff5e2bf,20,20,0,0.0000
http://www.nfb.ca/film/asthma_tech,1021a63ced0dd99a9c1c3a110d74a1b1,199.247.181.249,"2012-11-24 16:26:57",anonymous,4,http://www.nfb.ca/film/asthma_tech_199.247.181.249_1021a63ced0dd99a9c1c3a110d74a1b1,51,21,0,0.0000
http://www.nfb.ca/film/challenger_an_industrial_romance/,31edc5ced0e787b559f573c1d7810022,69.141.253.116,"2012-11-24 00:05:39",AnonymousUser,2,http://www.nfb.ca/film/challenger_an_industrial_romance/_69.141.253.116_31edc5ced0e787b559f573c1d7810022,21,21,0,0.0000
http://www.nfb.ca/film/exile_a_myth_unearthed/trailer/exile_trailer,df4533f7d5bdf0d312f83174033eebc4,74.64.62.10,"2012-11-28 21:00:42",AnonymousUser,2,http://www.nfb.ca/film/exile_a_myth_unearthed/trailer/exile_trailer_74.64.62.10_df4533f7d5bdf0d312f83174033eebc4,21,21,0,0.0000
http://www.nfb.ca/film/remember_africville/,06618c4a93a43f112f3e515b69d77716,173.33.173.80,"2012-11-25 17:13:47",AnonymousUser,2,http://www.nfb.ca/film/remember_africville/_173.33.173.80_06618c4a93a43f112f3e515b69d77716,21,21,0,0.0000
http://www.onf.ca/film/une_minute_de_science_svp_volume_2,137686548ee52989507968f484b60a7d,72.11.182.191,"2012-11-28 08:05:33",anonymous,4,http://www.onf.ca/film/une_minute_de_science_svp_volume_2_72.11.182.191_137686548ee52989507968f484b60a7d,64,21,0,0.0000
http://www.nfb.ca/film/asthma_tech,ffd7436076b49927f92ae4604e5a495c,174.254.81.29,"2012-11-25 19:05:31",anonymous,3,http://www.nfb.ca/film/asthma_tech_174.254.81.29_ffd7436076b49927f92ae4604e5a495c,165,22,0,0.0000
http://www.nfb.ca/film/being_caribou/,da4260e8c9cd85bedc4e9ab0a034dc2e,65.95.207.24,"2012-11-23 20:11:58",AnonymousUser,2,http://www.nfb.ca/film/being_caribou/_65.95.207.24_da4260e8c9cd85bedc4e9ab0a034dc2e,22,22,0,0.0000
http://www.nfb.ca/film/cries_from_the_deep/,bf334b04b0aa767daee7549d2a1e1051,82.225.172.168,"2012-11-28 06:49:12",AnonymousUser,2,http://www.nfb.ca/film/cries_from_the_deep/_82.225.172.168_bf334b04b0aa767daee7549d2a1e1051,22,22,0,0.0000
http://www.nfb.ca/film/finding_dawn/,055bf13eee519defe0fa8b7c8bef26fb,199.84.62.189,"2012-11-23 19:22:55",AnonymousUser,2,http://www.nfb.ca/film/finding_dawn/_199.84.62.189_055bf13eee519defe0fa8b7c8bef26fb,23,22,0,0.0000
http://www.nfb.ca/film/finding_dawn/,5780d40eda4a27b3ad02786af97ea2f1,23.16.25.102,"2012-11-24 17:25:06",AnonymousUser,2,http://www.nfb.ca/film/finding_dawn/_23.16.25.102_5780d40eda4a27b3ad02786af97ea2f1,25,22,0,0.0000
http://www.nfb.ca/film/hofmanns_potion/,16ac3e644795b945023241025a7e7634,76.229.166.89,"2012-11-23 00:00:31",AnonymousUser,2,http://www.nfb.ca/film/hofmanns_potion/_76.229.166.89_16ac3e644795b945023241025a7e7634,24,22,0,0.0000
http://www.nfb.ca/film/ill_find_a_way/,a85ce74d7f247759361b6e677af13c63,69.157.250.214,"2012-11-25 16:05:20",AnonymousUser,2,http://www.nfb.ca/film/ill_find_a_way/_69.157.250.214_a85ce74d7f247759361b6e677af13c63,22,22,0,0.0000
http://www.nfb.ca/film/inner_rush,309d54bebcdeb9b0a9c11a4f00867b1a,209.91.107.165,"2012-11-26 17:12:36",anonymous,3,http://www.nfb.ca/film/inner_rush_209.91.107.165_309d54bebcdeb9b0a9c11a4f00867b1a,73,22,0,0.0000
http://www.nfb.ca/film/lonely_boy/,0e0702e21f9270bdb1d5991b7d1676e0,74.57.176.80,"2012-11-27 22:43:24",AnonymousUser,2,http://www.nfb.ca/film/lonely_boy/_74.57.176.80_0e0702e21f9270bdb1d5991b7d1676e0,23,22,0,0.0000
http://www.nfb.ca/film/mind_me_good_now,5622011a42d775e408670af697893048,108.66.193.19,"2012-11-28 11:38:03",anonymous,4,http://www.nfb.ca/film/mind_me_good_now_108.66.193.19_5622011a42d775e408670af697893048,137,22,0,0.0000
http://www.onf.ca/film/pour_la_suite_du_monde/,3108d89c8637b353023b3ae78ac71b71,70.80.159.139,"2012-11-29 02:20:52",AnonymousUser,11,http://www.onf.ca/film/pour_la_suite_du_monde/_70.80.159.139_3108d89c8637b353023b3ae78ac71b71,22,22,0,0.0000
http://www.onf.ca/film/sept_peintres_du_quebec/,d64e3a616b90736b7b7c45aea95def7c,96.127.210.117,"2012-11-27 22:37:13",AnonymousUser,11,http://www.onf.ca/film/sept_peintres_du_quebec/_96.127.210.117_d64e3a616b90736b7b7c45aea95def7c,23,22,0,0.0000
